label,generator,file,has_exif,num_fields,Make,Model,Software,DateTime,GPSInfo
real,ADM,ILSVRC2012_val_00025900.JPEG,True,48,NIKON CORPORATION,NIKON D2X,Adobe Photoshop CS2 Windows,2006:11:05 12:54:10,
real,ADM,ILSVRC2012_val_00040045.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00021378.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037430.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00049217.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00026368.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037421.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00043470.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00015320.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00041989.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00026365.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00001822.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00027194.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00022624.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00006084.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00007374.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037627.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00010491.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00048183.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00010620.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00012076.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00028610.JPEG,True,42,Canon,Canon PowerShot S3 IS,Picasa 3.0,2009:06:30 14:52:20,
real,ADM,ILSVRC2012_val_00012038.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00039606.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00011950.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00008740.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00033657.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00008312.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00031651.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00000095.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037589.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00048356.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00027188.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00018040.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00020332.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00012155.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00027692.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00004563.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00026053.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00043501.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00001087.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00048264.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00014970.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00031046.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00011973.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00031726.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00045817.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00019031.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00023083.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00029222.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00019940.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00009866.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00029091.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00038532.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00043452.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00013457.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00003943.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00008098.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00014836.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00000693.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00048635.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00012077.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00005449.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00036898.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00017243.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00016066.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00000874.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00035786.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00017478.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00023320.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00021195.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00030921.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00040583.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00016476.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00045420.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00005832.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00021491.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00029768.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00009009.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00035481.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00021636.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00016504.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00035149.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00036895.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00013686.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00031429.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00027458.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00042316.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00033847.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00015544.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00032079.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00038756.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00035765.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00003378.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00000730.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037538.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037865.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00015646.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00022858.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00034022.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00040514.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00038653.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00044724.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00024686.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00005544.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00039520.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00046106.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00020839.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00004744.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00041663.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00043503.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00029148.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00019443.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00035472.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00036355.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00003755.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00003049.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00041800.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00044386.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00040762.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00047565.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00023807.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00042515.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00022834.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00018337.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00011208.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00018000.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00025600.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00046476.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00017207.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00002725.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00039786.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00027578.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00012849.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00047550.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00033757.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00038776.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00025717.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00045903.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00046756.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00009721.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00005515.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00015352.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00024037.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00031941.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00013220.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00046264.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00029485.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00004018.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00006549.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00017455.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00012677.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037927.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00033447.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00008565.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00011830.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037103.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00042338.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00007190.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00009342.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00004595.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00001623.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00007784.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00025268.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00014730.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00019499.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00005356.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00031435.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00049635.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037493.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00031882.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00002466.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00009212.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00021466.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00007829.JPEG,True,36,Canon,Canon PowerShot S230,QuickTime 6.3,2003:06:22 22:57:21,
real,ADM,ILSVRC2012_val_00023584.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00036518.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00016709.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00005989.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00034560.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00029898.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00002039.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00038907.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00028566.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00006006.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00001586.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00025956.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00020798.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00025892.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00017427.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00015135.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00008090.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00021884.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00038145.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00018363.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00001219.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00014570.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037147.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00005601.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00033885.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00029309.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00024856.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00030682.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00037711.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00015172.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00004535.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00025604.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00012666.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00006350.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00013786.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00008399.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00004160.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00024195.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00021346.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00011154.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00047706.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00033640.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00004695.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00040408.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00009153.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00000543.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00026705.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00034550.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00039649.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00024120.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00000093.JPEG,False,0,,,,,
real,ADM,ILSVRC2012_val_00016236.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00022666.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00011893.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014799.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00009494.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00023441.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014978.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00020620.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00027346.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019189.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00013858.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019750.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00034381.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00038792.JPEG,True,10,,,Adobe Photoshop CS4 Windows,2009:12:25 16:41:32,
real,GLIDE,ILSVRC2012_val_00011150.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00013888.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00025973.JPEG,True,28,Canon,Canon PowerShot SD1100 IS,Adobe Photoshop CS3 Macintosh,2009:09:18 08:46:08,
real,GLIDE,ILSVRC2012_val_00021540.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019021.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00047110.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00046956.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00038820.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00039815.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028855.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00026261.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00008483.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00049219.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00003669.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00038937.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028023.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00048357.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014251.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00020158.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019434.JPEG,True,2,,,,,
real,GLIDE,ILSVRC2012_val_00020529.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00004645.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00015596.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00012909.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00024434.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00029295.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00048808.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014707.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00049011.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00038476.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00017225.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00027844.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00046940.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00035339.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00035466.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00017775.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00003344.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00012748.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00048017.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00044598.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00023026.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00005370.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00048149.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00023926.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00022647.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00026865.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00037722.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00021738.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00029957.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028481.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00042906.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00009901.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043079.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00001391.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00041694.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00030783.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00031802.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00040169.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00045497.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00040157.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00039732.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00034438.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00015767.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00029707.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019412.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00004847.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00037712.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00010791.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00006192.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00022540.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00030390.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00044420.JPEG,False,0,,,,,
