label,generator,y,fft_low_energy_mean,fft_low_energy_std,fft_low_energy_p90,fft_mid_energy_mean,fft_mid_energy_std,fft_mid_energy_p90,fft_high_energy_mean,fft_high_energy_std,fft_high_energy_p90,fft_high_low_ratio_mean,fft_high_low_ratio_std,fft_high_low_ratio_p90,glcm_contrast_mean,glcm_contrast_std,glcm_contrast_p90,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_homogeneity_p90,glcm_energy_mean,glcm_energy_std,glcm_energy_p90,glcm_correlation_mean,glcm_correlation_std,glcm_correlation_p90,residual_std_mean,residual_std_std,residual_std_p90,residual_mean_mean,residual_mean_std,residual_mean_p90,residual_kurtosis_mean,residual_kurtosis_std,residual_kurtosis_p90,residual_entropy_mean,residual_entropy_std,residual_entropy_p90,corr_y_cr_mean,corr_y_cr_std,corr_y_cr_p90,corr_y_cb_mean,corr_y_cb_std,corr_y_cb_p90,corr_cr_cb_mean,corr_cr_cb_std,corr_cr_cb_p90,stat_mean_mean,stat_mean_std,stat_mean_p90,stat_std_mean,stat_std_std,stat_std_p90,stat_skew_mean,stat_skew_std,stat_skew_p90,stat_kurtosis_mean,stat_kurtosis_std,stat_kurtosis_p90
0,SDv15,0,7.694631945389235,0.36675164557892836,8.091551749295334,6.492481025469288,0.346529520940185,7.033783202040866,5.918153446071587,0.3389864951528193,6.216361493851725,0.7698745984844512,0.04329356448069016,0.798049299095077,10.79091597576532,7.2967013444711695,21.260058913611783,0.5888347333961497,0.09753489563852631,0.7100942253423994,0.20647192596954733,0.08109890374654005,0.3211637000266858,0.8655509097508618,0.1048721854841617,0.9493169032044815,55.42740446303416,19.92755780022101,83.02611984289116,31.957260131835938,12.075096780139347,52.8935546875,9.785221127197206,6.044835381599548,19.91285026131676,2.5631653004962205,0.3381962790481978,2.9298257178409237,0.1714694198295307,0.47242815097017216,0.7549854242104297,-0.3868057223612463,0.38186857715388695,0.08873651575978654,-0.7912748198966445,0.08860481927704204,-0.6810941746311814,100.59129333496094,43.37817618830208,160.623779296875,55.065721360197614,17.218235119829274,72.14256114116847,0.35864851836510314,1.2421032231478446,2.1717179606366765,1.6810310053655693,6.28717175595792,6.251997641781277
1,GLIDE,1,5.380314635438435,1.776081544492456,7.401304907904157,4.170662888666975,0.9448854201316023,5.240648548964296,3.3793453632805153,0.27653680328081093,3.7316730190452283,0.6923022897911968,0.19833764346878305,0.9633676815030641,2.235769535678855,1.5392241731791303,4.246952947845805,0.8519399202660145,0.10508504816004097,0.9884435921359285,0.5899624578605205,0.1860740550378839,0.8527820184899911,0.9504201218863078,0.04462090898456566,0.9940749824897974,13.45786744711264,6.796706697836404,20.991365265365268,7.2244110107421875,4.018291905335156,12.6201171875,6.498452529999117,3.793677441412952,11.188146873865934,2.349339585760603,0.3165585352813946,2.7555381554389298,0.43511971394762666,0.49611274553988344,0.9215621800925174,-0.4816489512342216,0.4086406090629014,0.10176543990711345,-0.4466325540570836,0.6308451152335647,0.5198587442601161,225.68759155273438,15.50106589168956,246.061767578125,34.593867573329646,17.460464322631353,48.33129511796247,-0.9734734606258597,0.8360114745655874,0.08126629951843012,0.6953009261504166,1.8946848306423,3.4193364161365114
0,SDv15,0,6.03861739173054,0.32191168569804607,6.449366199808452,5.11573235613332,0.14314278970923655,5.290356580099669,4.232961626256243,0.13966356008670944,4.404347481181256,0.7023296710032306,0.0324764995247519,0.7388521266699037,0.58413797014755,0.16320871919174532,0.8100675744834978,0.7904795986989219,0.01672313973833318,0.8076149093896821,0.3801931349448726,0.08938881897651015,0.501431098470944,0.8006718122428291,0.24391498562625444,0.9806296124823788,10.350493925444791,1.109576336529901,11.730391466162642,7.2766876220703125,0.702721504990261,8.1368408203125,3.4453753837740035,1.1774829009523045,4.103770829211974,2.9872707469688056,0.11884529200269613,3.113808474546919,-0.17562862164479875,0.3129633667953008,0.06223063133897386,0.10529231458838326,0.25317370131177785,0.42513558001236773,-0.04408714503329131,0.16433893050010073,0.12094266717184149,148.3932647705078,14.655012045975695,167.6624755859375,18.910093541258192,12.385229860129948,35.40053475075548,0.34032352436672886,1.133293447089194,1.6101179697880776,1.1737297016167545,3.510716033224604,6.132079245974412
0,Wukong,0,7.523211451262098,0.28266765198254196,7.856067960028821,6.176334039497244,0.23780630047478707,6.477619168475131,5.096615211558097,0.2234583191939284,5.364376060358467,0.6775880962334477,0.02019167821987773,0.7109540101848391,5.565328992563465,2.6167571892534256,8.512103568279173,0.6198785932529378,0.10198488674579324,0.768752086529513,0.26010731348257266,0.16150772546488248,0.5253656626528607,0.855940521349279,0.07583376750581404,0.950754206757322,32.64944486974319,7.418371689642758,40.772937806622295,19.701980590820312,5.705123891858272,26.1639404296875,11.802816070905605,9.22002510057086,23.24050469460782,2.5308499781722436,0.3838315638176215,2.8372138996029905,-0.054272177140439984,0.22915264252339143,0.23355609759948026,-0.014114827617751083,0.3114608748727509,0.3920749839035331,-0.06803235767963652,0.536817735701925,0.6021905840962809,77.73564147949219,42.813164706553565,131.0933837890625,39.912815326098084,17.676722427704767,65.13426924167767,1.4543260181687432,1.140732225442833,3.0030052089152104,4.1532061940859215,5.144549283423366,11.177166308782295
1,SDv15,1,7.266321047245485,0.4667746686929317,7.939163423255682,6.028115114368063,0.3506046647700156,6.487559059253822,5.205643451844782,0.39670408056474715,5.82067422001921,0.7167766002859255,0.03696161306868206,0.745269748412858,5.171768892018618,2.4143466349633034,7.705930925611001,0.5439791810594758,0.06614490047829293,0.6063801967751795,0.18516139996763847,0.04441862996220489,0.2333514150636848,0.8130336107424889,0.17649644605903891,0.958628141487239,31.426021694363023,8.050054323075651,42.15809577759128,22.152252197265625,5.279586810756808,28.931640625,3.1789078799623116,2.7887183806114524,7.195352497996733,3.068776421292834,0.29259433523438183,3.475107645952339,-0.12810153871645852,0.5171026377756801,0.48530146422059306,-0.017162165226896176,0.5745431873598007,0.7913277751493506,-0.6991028263261532,0.27587055958007994,-0.22337321006157262,114.98057556152344,36.6691455768005,150.822509765625,43.54973521233029,24.316695591724137,77.3264658580251,-0.44741411390985625,1.2503678110342824,1.2330694151793822,1.2994403098311986,2.6347595428183257,2.8744059194876694
1,GLIDE,1,6.264541520054731,1.1734327170162622,7.624624642451039,4.453383326759287,0.8296431093907,5.486562534545735,3.4525216211639873,0.3260506895368345,3.75282504969641,0.5637519568959972,0.07283369427390052,0.6635002970914572,1.5386362227182548,1.9798144428291993,4.478093407501891,0.8219455704270776,0.14533566419034047,0.9663677681720836,0.40443928258862927,0.1919485735459066,0.6372988435206008,0.9172111590625379,0.04656275668511923,0.9759721375851353,9.06937550822041,7.59822733658816,21.00267957067539,5.225433349609375,4.6193776212021795,13.9027099609375,30.378938687036637,50.98713262692921,81.37792425693095,2.15280426862918,0.5694437120339229,2.8703277549559685,-0.08928716534899088,0.6617402199500493,0.815728545023197,0.278316384289921,0.47752701364297434,0.8139086090850396,0.3710190406892079,0.469873300585292,0.7902805118697875,169.0167694091797,13.99256957545763,181.0401611328125,22.46751101904597,17.700778064164982,45.518823527070566,-1.0089276223547197,1.1291912072713095,0.2782260187178264,4.277896803913368,8.241504140796296,14.318824279585986
1,Wukong,1,7.716045766757875,0.4976877992566027,8.026539841901632,6.500594714831335,0.3020234187761159,6.686508362638481,5.831476154065922,0.20973952954325614,6.047426732802481,0.7577248529993652,0.03391710619246418,0.8024097138779196,26.165895553823475,10.520543434962768,35.67123724489805,0.4581723947238639,0.10721060142656431,0.6114015266438906,0.16787473925637136,0.07494374294992547,0.252301875679803,0.8474122401446464,0.052176189361790824,0.9057754653010699,65.37760057996465,16.802714237055348,81.99895105119657,45.78497314453125,13.486035412865093,62.1573486328125,2.4569605359414624,1.593638345622425,4.498713291775032,3.192966990205398,0.21908244146297415,3.4461099139393907,0.08039921925971599,0.3108474446657529,0.5300131367159865,-0.42236487730768696,0.2644782511882231,-0.13366492716475137,-0.7481167408962563,0.12581701353622884,-0.5592185425927784,94.98133850097656,34.89722682510537,134.1270751953125,72.59711348915255,15.112525318769944,83.57306052338777,0.6683809639865567,0.7739000359911926,1.7238402109934865,-0.05773367654965261,2.5618948076071786,2.4741162446857787
0,SDv15,0,7.731012409381366,0.45906281430658585,8.292146578054137,6.804198179072589,0.7030441980496176,7.5600233386567455,6.141863219986181,0.7531617123918761,6.977428224178288,0.7915297618269643,0.05417167826582585,0.8519029305736643,20.085661434712826,17.3945511085953,43.35697800532262,0.4482039245116981,0.14417631689455146,0.6680102365587854,0.12443796877016118,0.062410260509243684,0.22447935401614283,0.6875297672064793,0.11527738183109128,0.8216169092068357,76.5533706689226,44.16203418380076,131.8442651289268,49.98524475097656,30.985907646686396,90.3038330078125,9.846496362819344,8.365938283669601,19.583759831101837,2.7393198430856627,0.3944887461898869,3.3090850931466362,-0.02220750721816038,0.31952547338146786,0.5045577026263126,-0.20261663303770783,0.3027724702361714,0.14630028906379947,-0.8148648827428254,0.12757295350785214,-0.631574064205383,122.79110717773438,18.18306173451317,141.7120361328125,39.41132358848526,16.754231919847914,60.491656418433394,0.18552446130823352,0.5421568281755491,0.8624260020770644,0.716774563350209,1.1880127549545256,2.395318536362022
0,Wukong,0,7.6731127712766565,0.16527297897809315,7.8564087317379645,6.377273964199454,0.19129196904396822,6.592607338215724,5.992527137527864,0.19963295685752855,6.225964738712271,0.7809095668345674,0.017159561926474137,0.7957501501931689,9.041701113315703,2.600035064281191,11.92854042658731,0.5000371488686456,0.07748153862652774,0.6300491593376953,0.12757716477260397,0.03790669613277165,0.17796387823396442,0.8465363891059328,0.06505569785870934,0.9610309544913207,51.504959931701976,9.655106639191168,64.1862639220017,33.71055603027344,6.951402126575442,42.2276611328125,7.612781229144316,3.6826512983559554,11.479027850732766,2.7807169176459103,0.1984741839690551,2.976047039868153,-0.4388415924772259,0.37214281772590063,0.2017815629414055,-0.6489477043541312,0.25012528302467085,-0.26237854696283236,-0.0726867550344589,0.3291149777445909,0.29666241135296334,164.9118194580078,32.11278952547249,190.404541015625,49.00080672375857,19.2611800124849,80.67290618699852,-0.7391501583576955,0.6936216644963556,-0.27509123394006085,0.7433613245540605,1.4052182915270737,2.1576139766039213
1,SDv14,1,7.459881240357213,0.39691032599677306,8.119112652229642,6.044779365180283,0.33722204546431295,6.433529189690635,5.615842759978965,0.2707060847792754,5.899377670783455,0.7535946963374631,0.030430433944816586,0.7942732737432125,5.578638439606172,4.926565194550079,13.425094777494333,0.5945025848937022,0.050084255335950595,0.6542203889454583,0.15714418516752077,0.03967836103959947,0.20597713951722274,0.930790015906531,0.059177915089134614,0.987036716222005,32.2082891590147,13.98887344078992,49.770468066401776,20.787460327148438,6.48431067662838,29.2611083984375,6.354853510656236,6.198745441025476,15.254909428889505,2.888108441421571,0.422775013274276,3.3803936898043423,-0.38210138497554547,0.40023302392490107,0.13793965608940542,-0.5243823598079377,0.31637078745394415,-0.10362518747449757,0.7621520924319434,0.408299598148594,0.9823945477645435,123.83296203613281,37.33597816964944,175.3226318359375,58.307654690136474,19.580447893975325,77.95989539005043,-0.21439765240208852,0.9833323506106156,1.1352949243271988,0.5184546250513885,2.1489840889028593,3.301598844863275
1,ADM,1,7.199249610009545,0.5431183526484433,7.697109302695693,5.980900728906981,0.5147909753732223,6.447543061953219,5.329500888654454,0.5464731433331531,5.860697502046438,0.7389400105620632,0.03000330716076051,0.7737111527785563,8.186211387766914,5.877181693514145,15.388681716899724,0.7242303734706457,0.09814238915985177,0.8230576799710376,0.27880578845601794,0.09891645137038879,0.42280459393016323,0.8957576304051127,0.06277586257292413,0.9723925717450295,44.85128381155949,22.51276013812146,73.12846231626696,20.446884155273438,9.139344243842938,31.222412109375,21.17428981624817,16.418909945849702,35.56700342160106,2.115421026750357,0.3876000626509115,2.5688790340345475,0.11592684922693175,0.5043334101687247,0.7708876602384289,-0.4172653537689769,0.37421364000002266,-0.02053929592341518,-0.7540543216528978,0.22453123999221417,-0.4251987072335548,117.05267333984375,52.58140531013192,197.9822998046875,48.805017693865196,17.566481781975256,73.33670047087205,0.07395256272905092,1.0251355971405056,1.2845743065851418,0.1449051126213573,1.8038787791011461,2.6807086560678806
0,ADM,0,6.177354211637677,1.38178896399236,7.70377013097412,5.072784287015708,1.2957181622848135,6.659767319296201,4.440878802302651,1.2989372518894113,6.111221018647531,0.7099277610971861,0.0688291191102929,0.8010391529159978,3.3462747548382827,4.566098849071459,10.656645644368876,0.7566565272143906,0.18366931795782016,0.9667894935752079,0.2794446405344784,0.18107784949881633,0.5669213594664075,0.9376429535548141,0.04888976827743367,0.9820180611229634,22.19475377037363,22.56191051344937,54.986011371170896,13.3253173828125,13.787153682213331,31.955322265625,12.086488880287533,16.780889397307142,23.461530434933096,2.3219045106413487,0.3886637501432005,2.7926707883908657,-0.12689008032343738,0.6717598851528642,0.7090425599493415,-0.014492706643510683,0.6956404204698167,0.9800258440781227,-0.8597781460997573,0.15385097582535293,-0.6110677879237895,94.30628967285156,56.00582900700623,167.225341796875,31.97817755827522,19.90650382331612,54.95337998478725,0.4070903776949002,0.37380094147908505,0.7020859547824083,-0.5559417889047592,0.6524373565270833,0.2396610696745085
1,Wukong,1,6.990848629672463,0.865921356163699,7.693232021679243,5.603453164815131,0.5551841569803903,6.222489477275429,4.977985143255724,0.42406847399229064,5.429184418087919,0.7189800323693385,0.0668554104539088,0.7477662022000361,3.974275734599399,3.407572074173704,7.833389432161757,0.7474664785440525,0.07221769874452659,0.8294445854401915,0.2772332723991846,0.12011306907101399,0.4027899483574079,0.8879641040903932,0.13130959552388918,0.9773712188215836,23.393692666958373,11.613958435070101,39.325469414342265,12.4166259765625,5.4803906528294695,18.4007568359375,26.113256051356483,25.247004896900535,55.28833739360486,2.3580868953729865,0.555331256258271,3.033450363461183,-0.2549026866360902,0.51211065041415,0.5154505072700375,-0.05958334131742792,0.466170710969475,0.5911175919977447,-0.25481356220729934,0.5997499651246221,0.5575552089780258,110.19949340820312,37.33285172709059,156.17919921875,42.882092740935434,19.54186648003371,66.72739037569131,0.262400706701339,1.3840756187271461,2.252641372030789,1.6545571540747668,3.38945428785538,6.265359074124716
